time,call
45011.8125000000,0
45011.8229166667,0
45011.8333333333,0
45011.8437500000,0
45011.8541666667,0
45011.8645833333,0
45011.8750000000,0
45012.3541666667,91
45012.3645833333,60
45012.3750000000,95
45012.3854166667,101
45012.3958333333,107
45012.4062500000,86
45012.4166666667,128
45012.4270833333,107
45012.4375000000,120
45012.4479166667,106
45012.4583333333,112
45012.4687500000,135
45012.4791666667,153
45012.4895833333,125
45012.5000000000,125
45012.5104166667,119
45012.5208333333,125
45012.5312500000,101
45012.5416666667,112
45012.5520833333,112
45012.5625000000,117
45012.5729166667,114
45012.5833333333,102
45012.5937500000,97
45012.6041666667,110
45012.6145833333,93
45012.6250000000,108
45012.6354166667,91
45012.6458333333,90
45012.6562500000,94
45012.6666666667,80
45012.6770833333,89
45012.6875000000,75
45012.6979166667,80
45012.7083333333,96
45012.7187500000,74
45012.7291666667,77
45012.7395833333,81
45012.7500000000,64
45012.7604166667,90
45012.7708333333,66
45012.7812500000,66
45012.7916666667,55
45012.8020833333,58
45012.8125000000,53
45012.8229166667,46
45012.8333333333,34
45012.8437500000,33
45012.8541666667,38
45012.8645833333,34
45012.8750000000,0
45013.3541666667,52
45013.3645833333,48
45013.3750000000,54
45013.3854166667,66
45013.3958333333,76
45013.4062500000,96
45013.4166666667,104
45013.4270833333,88
45013.4375000000,94
45013.4479166667,85
45013.4583333333,98
45013.4687500000,82
45013.4791666667,113
45013.4895833333,101
45013.5000000000,90
45013.5104166667,81
45013.5208333333,95
45013.5312500000,102
45013.5416666667,74
45013.5520833333,88
45013.5625000000,99
45013.5729166667,83
45013.5833333333,91
45013.5937500000,87
45013.6041666667,100
45013.6145833333,78
45013.6250000000,100
45013.6354166667,83
45013.6458333333,75
45013.6562500000,79
45013.6666666667,93
45013.6770833333,75
45013.6875000000,84
45013.6979166667,100
45013.7083333333,75
45013.7187500000,69
45013.7291666667,81
45013.7395833333,75
45013.7500000000,75
45013.7604166667,66
45013.7708333333,72
45013.7812500000,71
45013.7916666667,55
45013.8020833333,45
45013.8125000000,47
45013.8229166667,51
45013.8333333333,35
45013.8437500000,30
45013.8541666667,26
45013.8645833333,13
45013.8750000000,0
45014.3541666667,60
45014.3645833333,41
45014.3750000000,75
45014.3854166667,79
45014.3958333333,98
45014.4062500000,88
45014.4166666667,91
45014.4270833333,80
45014.4375000000,125
45014.4479166667,90
45014.4583333333,121
45014.4687500000,92
45014.4791666667,96
45014.4895833333,95
45014.5000000000,99
45014.5104166667,75
45014.5208333333,100
45014.5312500000,98
45014.5416666667,102
45014.5520833333,100
45014.5625000000,86
45014.5729166667,96
45014.5833333333,88
45014.5937500000,90
45014.6041666667,83
45014.6145833333,97
45014.6250000000,92
45014.6354166667,98
45014.6458333333,96
45014.6562500000,101
45014.6666666667,74
45014.6770833333,82
45014.6875000000,97
45014.6979166667,85
45014.7083333333,75
45014.7187500000,95
45014.7291666667,73
45014.7395833333,66
45014.7500000000,66
45014.7604166667,65
45014.7708333333,61
45014.7812500000,67
45014.7916666667,56
45014.8020833333,43
45014.8125000000,51
45014.8229166667,43
45014.8333333333,38
45014.8437500000,42
45014.8541666667,93
45014.8645833333,40
45014.8750000000,0
45015.3541666667,60
45015.3645833333,39
45015.3750000000,58
45015.3854166667,81
45015.3958333333,83
45015.4062500000,69
45015.4166666667,79
45015.4270833333,87
45015.4375000000,80
45015.4479166667,81
45015.4583333333,87
45015.4687500000,93
45015.4791666667,86
45015.4895833333,100
45015.5000000000,118
45015.5104166667,95
45015.5208333333,105
45015.5312500000,101
45015.5416666667,105
45015.5520833333,82
45015.5625000000,79
45015.5729166667,96
45015.5833333333,123
45015.5937500000,107
45015.6041666667,103
45015.6145833333,101
45015.6250000000,113
45015.6354166667,98
45015.6458333333,90
45015.6562500000,73
45015.6666666667,87
45015.6770833333,95
45015.6875000000,96
45015.6979166667,81
45015.7083333333,78
45015.7187500000,82
45015.7291666667,89
45015.7395833333,71
45015.7500000000,71
45015.7604166667,74
45015.7708333333,57
45015.7812500000,60
45015.7916666667,57
45015.8020833333,43
45015.8125000000,55
45015.8229166667,41
45015.8333333333,47
45015.8437500000,31
45015.8541666667,38
45015.8645833333,22
45015.8750000000,0
45016.3541666667,58
45016.3645833333,52
45016.3750000000,78
45016.3854166667,84
45016.3958333333,88
45016.4062500000,73
45016.4166666667,103
45016.4270833333,107
45016.4375000000,80
45016.4479166667,69
45016.4583333333,51
45016.4687500000,102
45016.4791666667,121
45016.4895833333,107
45016.5000000000,116
45016.5104166667,121
45016.5208333333,119
45016.5312500000,121
45016.5416666667,124
45016.5520833333,162
45016.5625000000,175
45016.5729166667,153
45016.5833333333,129
45016.5937500000,122
45016.6041666667,119
45016.6145833333,109
45016.6250000000,108
45016.6354166667,103
45016.6458333333,119
45016.6562500000,113
45016.6666666667,106
45016.6770833333,90
45016.6875000000,99
45016.6979166667,105
45016.7083333333,97
45016.7187500000,87
45016.7291666667,91
45016.7395833333,76
45016.7500000000,99
45016.7604166667,95
45016.7708333333,53
45016.7812500000,58
45016.7916666667,64
45016.8020833333,54
45016.8125000000,57
45016.8229166667,45
45016.8333333333,35
45016.8437500000,32
45016.8541666667,34
45016.8645833333,32
45016.8750000000,0
45017.3541666667,0
45017.3645833333,0
45017.3750000000,89
45017.3854166667,74
45017.3958333333,70
45017.4062500000,60
45017.4166666667,81
45017.4270833333,109
45017.4375000000,83
45017.4479166667,74
45017.4583333333,89
45017.4687500000,85
45017.4791666667,85
45017.4895833333,97
45017.5000000000,83
45017.5104166667,94
45017.5208333333,103
45017.5312500000,101
45017.5416666667,89
45017.5520833333,91
45017.5625000000,75
45017.5729166667,70
45017.5833333333,81
45017.5937500000,64
45017.6041666667,69
45017.6145833333,61
45017.6250000000,68
45017.6354166667,69
45017.6458333333,62
45017.6562500000,62
45017.6666666667,66
45017.6770833333,56
45017.6875000000,39
45017.6979166667,45
45017.7083333333,0
45017.7187500000,28
45017.7291666667,39
45017.7395833333,47
45017.7500000000,0
45017.7604166667,0
45017.7708333333,0
45017.7812500000,0
45017.7916666667,0
45017.8020833333,0
45017.8125000000,0
45017.8229166667,0
45017.8333333333,0
45017.8437500000,0
45017.8541666667,0
45017.8645833333,0
45017.8750000000,0
45018.3541666667,0
45018.3645833333,0
45018.3750000000,52
45018.3854166667,30
45018.3958333333,32
45018.4062500000,42
45018.4166666667,43
45018.4270833333,41
45018.4375000000,42
45018.4479166667,40
45018.4583333333,52
45018.4687500000,61
45018.4791666667,46
45018.4895833333,51
45018.5000000000,48
45018.5104166667,44
45018.5208333333,50
45018.5312500000,63
45018.5416666667,32
45018.5520833333,64
45018.5625000000,48
45018.5729166667,47
45018.5833333333,36
45018.5937500000,47
45018.6041666667,31
45018.6145833333,47
45018.6250000000,29
45018.6354166667,31
45018.6458333333,31
45018.6562500000,37
45018.6666666667,51
45018.6770833333,36
45018.6875000000,37
45018.6979166667,36
45018.7083333333,25
45018.7187500000,30
45018.7291666667,36
45018.7395833333,28
45018.7500000000,0
45018.7604166667,0
45018.7708333333,0
45018.7812500000,0
45018.7916666667,0
45018.8020833333,0
45018.8125000000,0
45018.8229166667,0
45018.8333333333,0
45018.8437500000,0
45018.8541666667,0
45018.8645833333,0
45018.8750000000,0
45019.3541666667,105
45019.3645833333,55
45019.3750000000,98
45019.3854166667,132
45019.3958333333,116
45019.4062500000,111
45019.4166666667,117
45019.4270833333,113
45019.4375000000,129
45019.4479166667,135
45019.4583333333,94
45019.4687500000,152
45019.4791666667,123
45019.4895833333,125
45019.5000000000,151
45019.5104166667,147
45019.5208333333,143
45019.5312500000,138
45019.5416666667,130
45019.5520833333,123
45019.5625000000,127
45019.5729166667,119
45019.5833333333,127
45019.5937500000,204
45019.6041666667,216
45019.6145833333,150
45019.6250000000,138
45019.6354166667,154
45019.6458333333,156
45019.6562500000,124
45019.6666666667,133
45019.6770833333,118
45019.6875000000,107
45019.6979166667,136
45019.7083333333,99
45019.7187500000,109
45019.7291666667,91
45019.7395833333,110
45019.7500000000,77
45019.7604166667,86
45019.7708333333,73
45019.7812500000,91
45019.7916666667,67
45019.8020833333,78
45019.8125000000,76
45019.8229166667,57
45019.8333333333,51
45019.8437500000,40
45019.8541666667,49
45019.8645833333,36
45019.8750000000,0
45020.3541666667,82
45020.3645833333,50
45020.3750000000,76
45020.3854166667,93
45020.3958333333,114
45020.4062500000,120
45020.4166666667,108
45020.4270833333,115
45020.4375000000,112
45020.4479166667,142
45020.4583333333,137
45020.4687500000,130
45020.4791666667,149
45020.4895833333,185
45020.5000000000,156
45020.5104166667,104
45020.5208333333,146
45020.5312500000,118
45020.5416666667,127
45020.5520833333,122
45020.5625000000,142
45020.5729166667,108
45020.5833333333,128
45020.5937500000,105
45020.6041666667,108
45020.6145833333,121
45020.6250000000,112
45020.6354166667,120
45020.6458333333,106
45020.6562500000,98
45020.6666666667,96
45020.6770833333,103
45020.6875000000,116
45020.6979166667,91
45020.7083333333,83
45020.7187500000,82
45020.7291666667,105
45020.7395833333,79
45020.7500000000,76
45020.7604166667,77
45020.7708333333,62
45020.7812500000,66
45020.7916666667,61
45020.8020833333,65
45020.8125000000,51
45020.8229166667,45
45020.8333333333,50
45020.8437500000,44
45020.8541666667,37
45020.8645833333,34
45020.8750000000,0
45021.3541666667,95
45021.3645833333,53
45021.3750000000,102
45021.3854166667,90
45021.3958333333,107
45021.4062500000,92
45021.4166666667,103
45021.4270833333,100
45021.4375000000,117
45021.4479166667,94
45021.4583333333,116
45021.4687500000,125
45021.4791666667,110
45021.4895833333,127
45021.5000000000,121
45021.5104166667,132
45021.5208333333,128
45021.5312500000,108
45021.5416666667,126
45021.5520833333,146
45021.5625000000,125
45021.5729166667,150
45021.5833333333,155
45021.5937500000,160
45021.6041666667,111
45021.6145833333,127
45021.6250000000,117
45021.6354166667,105
45021.6458333333,103
45021.6562500000,120
45021.6666666667,101
45021.6770833333,112
45021.6875000000,120
45021.6979166667,111
45021.7083333333,84
45021.7187500000,72
45021.7291666667,72
45021.7395833333,100
45021.7500000000,85
45021.7604166667,73
45021.7708333333,77
45021.7812500000,62
45021.7916666667,57
45021.8020833333,68
45021.8125000000,39
45021.8229166667,48
45021.8333333333,44
45021.8437500000,39
45021.8541666667,4
45021.8645833333,0
45021.8750000000,0
45022.3541666667,64
45022.3645833333,70
45022.3750000000,104
45022.3854166667,74
45022.3958333333,94
45022.4062500000,92
45022.4166666667,100
45022.4270833333,108
45022.4375000000,103
45022.4479166667,92
45022.4583333333,88
45022.4687500000,113
45022.4791666667,100
45022.4895833333,124
45022.5000000000,125
45022.5104166667,127
45022.5208333333,106
45022.5312500000,115
45022.5416666667,103
45022.5520833333,111
45022.5625000000,97
45022.5729166667,119
45022.5833333333,104
45022.5937500000,108
45022.6041666667,98
45022.6145833333,113
45022.6250000000,95
45022.6354166667,81
45022.6458333333,88
45022.6562500000,94
45022.6666666667,101
45022.6770833333,112
45022.6875000000,102
45022.6979166667,101
45022.7083333333,86
45022.7187500000,86
45022.7291666667,91
45022.7395833333,88
45022.7500000000,83
45022.7604166667,76
45022.7708333333,84
45022.7812500000,66
45022.7916666667,57
45022.8020833333,56
45022.8125000000,48
45022.8229166667,48
45022.8333333333,39
45022.8437500000,40
45022.8541666667,31
45022.8645833333,26
45022.8750000000,0
45023.3541666667,91
45023.3645833333,55
45023.3750000000,72
45023.3854166667,97
45023.3958333333,73
45023.4062500000,89
45023.4166666667,110
45023.4270833333,98
45023.4375000000,120
45023.4479166667,105
45023.4583333333,125
45023.4687500000,118
45023.4791666667,109
45023.4895833333,106
45023.5000000000,94
45023.5104166667,107
45023.5208333333,145
45023.5312500000,110
45023.5416666667,113
45023.5520833333,118
45023.5625000000,107
45023.5729166667,108
45023.5833333333,95
45023.5937500000,115
45023.6041666667,127
45023.6145833333,122
45023.6250000000,127
45023.6354166667,112
45023.6458333333,122
45023.6562500000,105
45023.6666666667,115
45023.6770833333,123
45023.6875000000,105
45023.6979166667,114
45023.7083333333,78
45023.7187500000,99
45023.7291666667,81
45023.7395833333,98
45023.7500000000,73
45023.7604166667,86
45023.7708333333,80
45023.7812500000,60
45023.7916666667,58
45023.8020833333,55
45023.8125000000,53
45023.8229166667,48
45023.8333333333,43
45023.8437500000,42
45023.8541666667,45
45023.8645833333,41
45023.8750000000,0
45024.3541666667,0
45024.3645833333,0
45024.3750000000,71
45024.3854166667,56
45024.3958333333,59
45024.4062500000,52
45024.4166666667,44
45024.4270833333,58
45024.4375000000,87
45024.4479166667,64
45024.4583333333,69
45024.4687500000,69
45024.4791666667,66
45024.4895833333,51
45024.5000000000,61
45024.5104166667,75
45024.5208333333,71
45024.5312500000,58
45024.5416666667,69
45024.5520833333,69
45024.5625000000,61
45024.5729166667,51
45024.5833333333,54
45024.5937500000,36
45024.6041666667,55
45024.6145833333,41
45024.6250000000,55
45024.6354166667,46
45024.6458333333,46
45024.6562500000,51
45024.6666666667,53
45024.6770833333,37
45024.6875000000,37
45024.6979166667,50
45024.7083333333,36
45024.7187500000,44
45024.7291666667,45
45024.7395833333,33
45024.7500000000,0
45024.7604166667,0
45024.7708333333,0
45024.7812500000,0
45024.7916666667,0
45024.8020833333,0
45024.8125000000,0
45024.8229166667,0
45024.8333333333,0
45024.8437500000,0
45024.8541666667,0
45024.8645833333,0
45024.8750000000,0
45025.3541666667,0
45025.3645833333,0
45025.3750000000,50
45025.3854166667,28
45025.3958333333,28
45025.4062500000,31
45025.4166666667,38
45025.4270833333,37
45025.4375000000,33
45025.4479166667,37
45025.4583333333,32
45025.4687500000,38
45025.4791666667,52
45025.4895833333,28
45025.5000000000,46
45025.5104166667,45
45025.5208333333,45
45025.5312500000,33
45025.5416666667,26
45025.5520833333,42
45025.5625000000,33
45025.5729166667,24
45025.5833333333,31
45025.5937500000,35
45025.6041666667,25
45025.6145833333,41
45025.6250000000,29
45025.6354166667,35
45025.6458333333,31
45025.6562500000,33
45025.6666666667,26
45025.6770833333,46
45025.6875000000,33
45025.6979166667,32
45025.7083333333,33
45025.7187500000,29
45025.7291666667,24
45025.7395833333,29
45025.7500000000,0
45025.7604166667,0
45025.7708333333,0
45025.7812500000,0
45025.7916666667,0
45025.8020833333,0
45025.8125000000,0
45025.8229166667,0
45025.8333333333,0
45025.8437500000,0
45025.8541666667,0
45025.8645833333,0
45025.8750000000,0
45026.3541666667,93
