date,year,month,time,call,,,,date,
26,2023,4,14:00-14:15,118,,26/04/2023,14:00,45042,14:00:00
26,2023,4,14:15-14:30,136,,26/04/2023,14:15,45042,14:15:00
26,2023,4,14:30-14:45,140,,26/04/2023,14:30,45042,14:30:00
26,2023,4,14:45-15:00,126,,26/04/2023,14:45,45042,14:45:00
26,2023,4,15:00-15:15,131,,26/04/2023,15:00,45042,15:00:00
26,2023,4,15:15-15:30,133,,26/04/2023,15:15,45042,15:15:00
26,2023,4,15:30-15:45,132,,26/04/2023,15:30,45042,15:30:00
26,2023,4,15:45-16:00,120,,26/04/2023,15:45,45042,15:45:00
26,2023,4,16:00-16:15,132,,26/04/2023,16:00,45042,16:00:00
26,2023,4,16:15-16:30,125,,26/04/2023,16:15,45042,16:15:00
26,2023,4,16:30-16:45,124,,26/04/2023,16:30,45042,16:30:00
26,2023,4,16:45-17:00,107,,26/04/2023,16:45,45042,16:45:00
26,2023,4,17:00-17:15,126,,26/04/2023,17:00,45042,17:00:00
26,2023,4,17:15-17:30,104,,26/04/2023,17:15,45042,17:15:00
26,2023,4,17:30-17:45,91,,26/04/2023,17:30,45042,17:30:00
26,2023,4,17:45-18:00,104,,26/04/2023,17:45,45042,17:45:00
26,2023,4,18:00-18:15,103,,26/04/2023,18:00,45042,18:00:00
26,2023,4,18:15-18:30,98,,26/04/2023,18:15,45042,18:15:00
26,2023,4,18:30-18:45,91,,26/04/2023,18:30,45042,18:30:00
26,2023,4,18:45-19:00,93,,26/04/2023,18:45,45042,18:45:00
26,2023,4,19:00-19:15,70,,26/04/2023,19:00,45042,19:00:00
26,2023,4,19:15-19:30,77,,26/04/2023,19:15,45042,19:15:00
26,2023,4,19:30-19:45,39,,26/04/2023,19:30,45042,19:30:00
26,2023,4,19:45-20:00,62,,26/04/2023,19:45,45042,19:45:00
26,2023,4,20:00-20:15,44,,26/04/2023,20:00,45042,20:00:00
26,2023,4,20:15-20:30,47,,26/04/2023,20:15,45042,20:15:00
26,2023,4,20:30-20:45,64,,26/04/2023,20:30,45042,20:30:00
26,2023,4,20:45-21:00,107,,26/04/2023,20:45,45042,20:45:00
26,2023,4,21:00-21:15,0,,26/04/2023,21:00,45042,21:00:00
27,2023,4,08:30-08:45,78,,27/04/2023,08:30,45043,08:30:00
27,2023,4,08:45-09:00,62,,27/04/2023,08:45,45043,08:45:00
27,2023,4,09:00-09:15,114,,27/04/2023,09:00,45043,09:00:00
27,2023,4,09:15-09:30,81,,27/04/2023,09:15,45043,09:15:00
27,2023,4,09:30-09:45,94,,27/04/2023,09:30,45043,09:30:00
27,2023,4,09:45-10:00,90,,27/04/2023,09:45,45043,09:45:00
27,2023,4,10:00-10:15,119,,27/04/2023,10:00,45043,10:00:00
27,2023,4,10:15-10:30,101,,27/04/2023,10:15,45043,10:15:00
27,2023,4,10:30-10:45,112,,27/04/2023,10:30,45043,10:30:00
27,2023,4,10:45-11:00,95,,27/04/2023,10:45,45043,10:45:00
27,2023,4,11:00-11:15,114,,27/04/2023,11:00,45043,11:00:00
27,2023,4,11:15-11:30,135,,27/04/2023,11:15,45043,11:15:00
27,2023,4,11:30-11:45,121,,27/04/2023,11:30,45043,11:30:00
27,2023,4,11:45-12:00,129,,27/04/2023,11:45,45043,11:45:00
27,2023,4,12:00-12:15,129,,27/04/2023,12:00,45043,12:00:00
27,2023,4,12:15-12:30,114,,27/04/2023,12:15,45043,12:15:00
27,2023,4,12:30-12:45,110,,27/04/2023,12:30,45043,12:30:00
27,2023,4,12:45-13:00,95,,27/04/2023,12:45,45043,12:45:00
27,2023,4,13:00-13:15,122,,27/04/2023,13:00,45043,13:00:00
27,2023,4,13:15-13:30,105,,27/04/2023,13:15,45043,13:15:00
27,2023,4,13:30-13:45,119,,27/04/2023,13:30,45043,13:30:00
27,2023,4,13:45-14:00,98,,27/04/2023,13:45,45043,13:45:00
27,2023,4,14:00-14:15,99,,27/04/2023,14:00,45043,14:00:00
27,2023,4,14:15-14:30,103,,27/04/2023,14:15,45043,14:15:00
27,2023,4,14:30-14:45,103,,27/04/2023,14:30,45043,14:30:00
27,2023,4,14:45-15:00,110,,27/04/2023,14:45,45043,14:45:00
27,2023,4,15:00-15:15,95,,27/04/2023,15:00,45043,15:00:00
27,2023,4,15:15-15:30,101,,27/04/2023,15:15,45043,15:15:00
27,2023,4,15:30-15:45,112,,27/04/2023,15:30,45043,15:30:00
27,2023,4,15:45-16:00,94,,27/04/2023,15:45,45043,15:45:00
27,2023,4,16:00-16:15,85,,27/04/2023,16:00,45043,16:00:00
27,2023,4,16:15-16:30,123,,27/04/2023,16:15,45043,16:15:00
27,2023,4,16:30-16:45,96,,27/04/2023,16:30,45043,16:30:00
27,2023,4,16:45-17:00,80,,27/04/2023,16:45,45043,16:45:00
27,2023,4,17:00-17:15,85,,27/04/2023,17:00,45043,17:00:00
27,2023,4,17:15-17:30,95,,27/04/2023,17:15,45043,17:15:00
27,2023,4,17:30-17:45,94,,27/04/2023,17:30,45043,17:30:00
27,2023,4,17:45-18:00,95,,27/04/2023,17:45,45043,17:45:00
27,2023,4,18:00-18:15,85,,27/04/2023,18:00,45043,18:00:00
27,2023,4,18:15-18:30,89,,27/04/2023,18:15,45043,18:15:00
27,2023,4,18:30-18:45,93,,27/04/2023,18:30,45043,18:30:00
27,2023,4,18:45-19:00,51,,27/04/2023,18:45,45043,18:45:00
27,2023,4,19:00-19:15,51,,27/04/2023,19:00,45043,19:00:00
27,2023,4,19:15-19:30,52,,27/04/2023,19:15,45043,19:15:00
27,2023,4,19:30-19:45,57,,27/04/2023,19:30,45043,19:30:00
27,2023,4,19:45-20:00,51,,27/04/2023,19:45,45043,19:45:00
27,2023,4,20:00-20:15,51,,27/04/2023,20:00,45043,20:00:00
27,2023,4,20:15-20:30,46,,27/04/2023,20:15,45043,20:15:00
27,2023,4,20:30-20:45,46,,27/04/2023,20:30,45043,20:30:00
27,2023,4,20:45-21:00,31,,27/04/2023,20:45,45043,20:45:00
27,2023,4,21:00-21:15,0,,27/04/2023,21:00,45043,21:00:00
28,2023,4,08:30-08:45,87,,28/04/2023,08:30,45044,08:30:00
28,2023,4,08:45-09:00,62,,28/04/2023,08:45,45044,08:45:00
28,2023,4,09:00-09:15,100,,28/04/2023,09:00,45044,09:00:00
28,2023,4,09:15-09:30,95,,28/04/2023,09:15,45044,09:15:00
28,2023,4,09:30-09:45,96,,28/04/2023,09:30,45044,09:30:00
28,2023,4,09:45-10:00,110,,28/04/2023,09:45,45044,09:45:00
28,2023,4,10:00-10:15,104,,28/04/2023,10:00,45044,10:00:00
28,2023,4,10:15-10:30,98,,28/04/2023,10:15,45044,10:15:00
28,2023,4,10:30-10:45,104,,28/04/2023,10:30,45044,10:30:00
28,2023,4,10:45-11:00,117,,28/04/2023,10:45,45044,10:45:00
28,2023,4,11:00-11:15,99,,28/04/2023,11:00,45044,11:00:00
28,2023,4,11:15-11:30,113,,28/04/2023,11:15,45044,11:15:00
28,2023,4,11:30-11:45,108,,28/04/2023,11:30,45044,11:30:00
28,2023,4,11:45-12:00,104,,28/04/2023,11:45,45044,11:45:00
28,2023,4,12:00-12:15,124,,28/04/2023,12:00,45044,12:00:00
28,2023,4,12:15-12:30,101,,28/04/2023,12:15,45044,12:15:00
28,2023,4,12:30-12:45,116,,28/04/2023,12:30,45044,12:30:00
28,2023,4,12:45-13:00,99,,28/04/2023,12:45,45044,12:45:00
28,2023,4,13:00-13:15,106,,28/04/2023,13:00,45044,13:00:00
28,2023,4,13:15-13:30,105,,28/04/2023,13:15,45044,13:15:00
28,2023,4,13:30-13:45,100,,28/04/2023,13:30,45044,13:30:00
28,2023,4,13:45-14:00,111,,28/04/2023,13:45,45044,13:45:00
28,2023,4,14:00-14:15,88,,28/04/2023,14:00,45044,14:00:00
28,2023,4,14:15-14:30,101,,28/04/2023,14:15,45044,14:15:00
28,2023,4,14:30-14:45,117,,28/04/2023,14:30,45044,14:30:00
28,2023,4,14:45-15:00,104,,28/04/2023,14:45,45044,14:45:00
28,2023,4,15:00-15:15,76,,28/04/2023,15:00,45044,15:00:00
28,2023,4,15:15-15:30,92,,28/04/2023,15:15,45044,15:15:00
28,2023,4,15:30-15:45,96,,28/04/2023,15:30,45044,15:30:00
28,2023,4,15:45-16:00,89,,28/04/2023,15:45,45044,15:45:00
28,2023,4,16:00-16:15,87,,28/04/2023,16:00,45044,16:00:00
28,2023,4,16:15-16:30,102,,28/04/2023,16:15,45044,16:15:00
28,2023,4,16:30-16:45,105,,28/04/2023,16:30,45044,16:30:00
28,2023,4,16:45-17:00,139,,28/04/2023,16:45,45044,16:45:00
28,2023,4,17:00-17:15,88,,28/04/2023,17:00,45044,17:00:00
28,2023,4,17:15-17:30,98,,28/04/2023,17:15,45044,17:15:00
28,2023,4,17:30-17:45,89,,28/04/2023,17:30,45044,17:30:00
28,2023,4,17:45-18:00,92,,28/04/2023,17:45,45044,17:45:00
28,2023,4,18:00-18:15,76,,28/04/2023,18:00,45044,18:00:00
28,2023,4,18:15-18:30,84,,28/04/2023,18:15,45044,18:15:00
28,2023,4,18:30-18:45,75,,28/04/2023,18:30,45044,18:30:00
28,2023,4,18:45-19:00,72,,28/04/2023,18:45,45044,18:45:00
28,2023,4,19:00-19:15,59,,28/04/2023,19:00,45044,19:00:00
28,2023,4,19:15-19:30,59,,28/04/2023,19:15,45044,19:15:00
28,2023,4,19:30-19:45,48,,28/04/2023,19:30,45044,19:30:00
28,2023,4,19:45-20:00,59,,28/04/2023,19:45,45044,19:45:00
28,2023,4,20:00-20:15,35,,28/04/2023,20:00,45044,20:00:00
28,2023,4,20:15-20:30,42,,28/04/2023,20:15,45044,20:15:00
28,2023,4,20:30-20:45,32,,28/04/2023,20:30,45044,20:30:00
28,2023,4,20:45-21:00,32,,28/04/2023,20:45,45044,20:45:00
28,2023,4,21:00-21:15,0,,28/04/2023,21:00,45044,21:00:00
29,2023,4,08:30-08:45,79,,29/04/2023,08:30,45045,08:30:00
29,2023,4,08:45-09:00,56,,29/04/2023,08:45,45045,08:45:00
29,2023,4,09:00-09:15,81,,29/04/2023,09:00,45045,09:00:00
29,2023,4,09:15-09:30,89,,29/04/2023,09:15,45045,09:15:00
29,2023,4,09:30-09:45,93,,29/04/2023,09:30,45045,09:30:00
29,2023,4,09:45-10:00,84,,29/04/2023,09:45,45045,09:45:00
29,2023,4,10:00-10:15,100,,29/04/2023,10:00,45045,10:00:00
29,2023,4,10:15-10:30,90,,29/04/2023,10:15,45045,10:15:00
29,2023,4,10:30-10:45,96,,29/04/2023,10:30,45045,10:30:00
29,2023,4,10:45-11:00,108,,29/04/2023,10:45,45045,10:45:00
29,2023,4,11:00-11:15,96,,29/04/2023,11:00,45045,11:00:00
29,2023,4,11:15-11:30,125,,29/04/2023,11:15,45045,11:15:00
29,2023,4,11:30-11:45,118,,29/04/2023,11:30,45045,11:30:00
29,2023,4,11:45-12:00,104,,29/04/2023,11:45,45045,11:45:00
29,2023,4,12:00-12:15,124,,29/04/2023,12:00,45045,12:00:00
29,2023,4,12:15-12:30,91,,29/04/2023,12:15,45045,12:15:00
29,2023,4,12:30-12:45,124,,29/04/2023,12:30,45045,12:30:00
29,2023,4,12:45-13:00,89,,29/04/2023,12:45,45045,12:45:00
29,2023,4,13:00-13:15,108,,29/04/2023,13:00,45045,13:00:00
29,2023,4,13:15-13:30,104,,29/04/2023,13:15,45045,13:15:00
29,2023,4,13:30-13:45,86,,29/04/2023,13:30,45045,13:30:00
29,2023,4,13:45-14:00,97,,29/04/2023,13:45,45045,13:45:00
29,2023,4,14:00-14:15,84,,29/04/2023,14:00,45045,14:00:00
29,2023,4,14:15-14:30,114,,29/04/2023,14:15,45045,14:15:00
29,2023,4,14:30-14:45,97,,29/04/2023,14:30,45045,14:30:00
29,2023,4,14:45-15:00,121,,29/04/2023,14:45,45045,14:45:00
29,2023,4,15:00-15:15,101,,29/04/2023,15:00,45045,15:00:00
29,2023,4,15:15-15:30,111,,29/04/2023,15:15,45045,15:15:00
29,2023,4,15:30-15:45,108,,29/04/2023,15:30,45045,15:30:00
29,2023,4,15:45-16:00,105,,29/04/2023,15:45,45045,15:45:00
29,2023,4,16:00-16:15,95,,29/04/2023,16:00,45045,16:00:00
29,2023,4,16:15-16:30,120,,29/04/2023,16:15,45045,16:15:00
29,2023,4,16:30-16:45,89,,29/04/2023,16:30,45045,16:30:00
29,2023,4,16:45-17:00,93,,29/04/2023,16:45,45045,16:45:00
29,2023,4,17:00-17:15,59,,29/04/2023,17:00,45045,17:00:00
29,2023,4,17:15-17:30,82,,29/04/2023,17:15,45045,17:15:00
29,2023,4,17:30-17:45,75,,29/04/2023,17:30,45045,17:30:00
29,2023,4,17:45-18:00,74,,29/04/2023,17:45,45045,17:45:00
29,2023,4,18:00-18:15,59,,29/04/2023,18:00,45045,18:00:00
29,2023,4,18:15-18:30,64,,29/04/2023,18:15,45045,18:15:00
29,2023,4,18:30-18:45,64,,29/04/2023,18:30,45045,18:30:00
29,2023,4,18:45-19:00,52,,29/04/2023,18:45,45045,18:45:00
29,2023,4,19:00-19:15,63,,29/04/2023,19:00,45045,19:00:00
29,2023,4,19:15-19:30,52,,29/04/2023,19:15,45045,19:15:00
29,2023,4,19:30-19:45,32,,29/04/2023,19:30,45045,19:30:00
29,2023,4,19:45-20:00,38,,29/04/2023,19:45,45045,19:45:00
29,2023,4,20:00-20:15,33,,29/04/2023,20:00,45045,20:00:00
29,2023,4,20:15-20:30,30,,29/04/2023,20:15,45045,20:15:00
29,2023,4,20:30-20:45,36,,29/04/2023,20:30,45045,20:30:00
29,2023,4,20:45-21:00,22,,29/04/2023,20:45,45045,20:45:00
29,2023,4,21:00-21:15,0,,29/04/2023,21:00,45045,21:00:00
30,2023,4,08:30-08:45,0,,30/04/2023,08:30,45046,08:30:00
30,2023,4,08:45-09:00,0,,30/04/2023,08:45,45046,08:45:00
30,2023,4,09:00-09:15,55,,30/04/2023,09:00,45046,09:00:00
30,2023,4,09:15-09:30,37,,30/04/2023,09:15,45046,09:15:00
30,2023,4,09:30-09:45,35,,30/04/2023,09:30,45046,09:30:00
30,2023,4,09:45-10:00,27,,30/04/2023,09:45,45046,09:45:00
30,2023,4,10:00-10:15,59,,30/04/2023,10:00,45046,10:00:00
30,2023,4,10:15-10:30,43,,30/04/2023,10:15,45046,10:15:00
30,2023,4,10:30-10:45,46,,30/04/2023,10:30,45046,10:30:00
30,2023,4,10:45-11:00,50,,30/04/2023,10:45,45046,10:45:00
30,2023,4,11:00-11:15,54,,30/04/2023,11:00,45046,11:00:00
30,2023,4,11:15-11:30,43,,30/04/2023,11:15,45046,11:15:00
30,2023,4,11:30-11:45,53,,30/04/2023,11:30,45046,11:30:00
30,2023,4,11:45-12:00,40,,30/04/2023,11:45,45046,11:45:00
30,2023,4,12:00-12:15,59,,30/04/2023,12:00,45046,12:00:00
30,2023,4,12:15-12:30,56,,30/04/2023,12:15,45046,12:15:00
30,2023,4,12:30-12:45,47,,30/04/2023,12:30,45046,12:30:00
30,2023,4,12:45-13:00,36,,30/04/2023,12:45,45046,12:45:00
30,2023,4,13:00-13:15,46,,30/04/2023,13:00,45046,13:00:00
30,2023,4,13:15-13:30,53,,30/04/2023,13:15,45046,13:15:00
30,2023,4,13:30-13:45,50,,30/04/2023,13:30,45046,13:30:00
30,2023,4,13:45-14:00,46,,30/04/2023,13:45,45046,13:45:00
30,2023,4,14:00-14:15,45,,30/04/2023,14:00,45046,14:00:00
30,2023,4,14:15-14:30,61,,30/04/2023,14:15,45046,14:15:00
30,2023,4,14:30-14:45,45,,30/04/2023,14:30,45046,14:30:00
30,2023,4,14:45-15:00,42,,30/04/2023,14:45,45046,14:45:00
30,2023,4,15:00-15:15,38,,30/04/2023,15:00,45046,15:00:00
30,2023,4,15:15-15:30,50,,30/04/2023,15:15,45046,15:15:00
30,2023,4,15:30-15:45,32,,30/04/2023,15:30,45046,15:30:00
30,2023,4,15:45-16:00,64,,30/04/2023,15:45,45046,15:45:00
30,2023,4,16:00-16:15,82,,30/04/2023,16:00,45046,16:00:00
30,2023,4,16:15-16:30,67,,30/04/2023,16:15,45046,16:15:00
30,2023,4,16:30-16:45,46,,30/04/2023,16:30,45046,16:30:00
30,2023,4,16:45-17:00,41,,30/04/2023,16:45,45046,16:45:00
30,2023,4,17:00-17:15,36,,30/04/2023,17:00,45046,17:00:00
30,2023,4,17:15-17:30,46,,30/04/2023,17:15,45046,17:15:00
30,2023,4,17:30-17:45,32,,30/04/2023,17:30,45046,17:30:00
30,2023,4,17:45-18:00,39,,30/04/2023,17:45,45046,17:45:00
30,2023,4,18:00-18:15,0,,30/04/2023,18:00,45046,18:00:00
30,2023,4,18:15-18:30,0,,30/04/2023,18:15,45046,18:15:00
30,2023,4,18:30-18:45,0,,30/04/2023,18:30,45046,18:30:00
30,2023,4,18:45-19:00,0,,30/04/2023,18:45,45046,18:45:00
30,2023,4,19:00-19:15,0,,30/04/2023,19:00,45046,19:00:00
30,2023,4,19:15-19:30,0,,30/04/2023,19:15,45046,19:15:00
30,2023,4,19:30-19:45,0,,30/04/2023,19:30,45046,19:30:00
30,2023,4,19:45-20:00,0,,30/04/2023,19:45,45046,19:45:00
30,2023,4,20:00-20:15,0,,30/04/2023,20:00,45046,20:00:00
30,2023,4,20:15-20:30,0,,30/04/2023,20:15,45046,20:15:00
30,2023,4,20:30-20:45,0,,30/04/2023,20:30,45046,20:30:00
30,2023,4,20:45-21:00,0,,30/04/2023,20:45,45046,20:45:00
30,2023,4,21:00-21:15,0,,30/04/2023,21:00,45046,21:00:00
2,2023,5,08:30-08:45,155,,02/05/2023,08:30,45048,08:30:00
2,2023,5,08:45-09:00,97,,02/05/2023,08:45,45048,08:45:00
2,2023,5,09:00-09:15,167,,02/05/2023,09:00,45048,09:00:00
2,2023,5,09:15-09:30,187,,02/05/2023,09:15,45048,09:15:00
2,2023,5,09:30-09:45,187,,02/05/2023,09:30,45048,09:30:00
2,2023,5,09:45-10:00,164,,02/05/2023,09:45,45048,09:45:00
2,2023,5,10:00-10:15,192,,02/05/2023,10:00,45048,10:00:00
2,2023,5,10:15-10:30,164,,02/05/2023,10:15,45048,10:15:00
2,2023,5,10:30-10:45,175,,02/05/2023,10:30,45048,10:30:00
2,2023,5,10:45-11:00,210,,02/05/2023,10:45,45048,10:45:00
2,2023,5,11:00-11:15,247,,02/05/2023,11:00,45048,11:00:00
2,2023,5,11:15-11:30,215,,02/05/2023,11:15,45048,11:15:00
2,2023,5,11:30-11:45,186,,02/05/2023,11:30,45048,11:30:00
2,2023,5,11:45-12:00,186,,02/05/2023,11:45,45048,11:45:00
2,2023,5,12:00-12:15,184,,02/05/2023,12:00,45048,12:00:00
2,2023,5,12:15-12:30,172,,02/05/2023,12:15,45048,12:15:00
2,2023,5,12:30-12:45,146,,02/05/2023,12:30,45048,12:30:00
2,2023,5,12:45-13:00,166,,02/05/2023,12:45,45048,12:45:00
2,2023,5,13:00-13:15,152,,02/05/2023,13:00,45048,13:00:00
2,2023,5,13:15-13:30,137,,02/05/2023,13:15,45048,13:15:00
2,2023,5,13:30-13:45,143,,02/05/2023,13:30,45048,13:30:00
2,2023,5,13:45-14:00,146,,02/05/2023,13:45,45048,13:45:00
2,2023,5,14:00-14:15,151,,02/05/2023,14:00,45048,14:00:00
2,2023,5,14:15-14:30,135,,02/05/2023,14:15,45048,14:15:00
2,2023,5,14:30-14:45,111,,02/05/2023,14:30,45048,14:30:00
2,2023,5,14:45-15:00,129,,02/05/2023,14:45,45048,14:45:00
2,2023,5,15:00-15:15,146,,02/05/2023,15:00,45048,15:00:00
2,2023,5,15:15-15:30,119,,02/05/2023,15:15,45048,15:15:00
2,2023,5,15:30-15:45,128,,02/05/2023,15:30,45048,15:30:00
2,2023,5,15:45-16:00,128,,02/05/2023,15:45,45048,15:45:00
2,2023,5,16:00-16:15,129,,02/05/2023,16:00,45048,16:00:00
2,2023,5,16:15-16:30,123,,02/05/2023,16:15,45048,16:15:00
2,2023,5,16:30-16:45,121,,02/05/2023,16:30,45048,16:30:00
2,2023,5,16:45-17:00,98,,02/05/2023,16:45,45048,16:45:00
2,2023,5,17:00-17:15,119,,02/05/2023,17:00,45048,17:00:00
2,2023,5,17:15-17:30,103,,02/05/2023,17:15,45048,17:15:00
2,2023,5,17:30-17:45,113,,02/05/2023,17:30,45048,17:30:00
2,2023,5,17:45-18:00,92,,02/05/2023,17:45,45048,17:45:00
2,2023,5,18:00-18:15,95,,02/05/2023,18:00,45048,18:00:00
2,2023,5,18:15-18:30,91,,02/05/2023,18:15,45048,18:15:00
2,2023,5,18:30-18:45,72,,02/05/2023,18:30,45048,18:30:00
2,2023,5,18:45-19:00,64,,02/05/2023,18:45,45048,18:45:00
2,2023,5,19:00-19:15,67,,02/05/2023,19:00,45048,19:00:00
2,2023,5,19:15-19:30,66,,02/05/2023,19:15,45048,19:15:00
2,2023,5,19:30-19:45,58,,02/05/2023,19:30,45048,19:30:00
2,2023,5,19:45-20:00,59,,02/05/2023,19:45,45048,19:45:00
2,2023,5,20:00-20:15,44,,02/05/2023,20:00,45048,20:00:00
2,2023,5,20:15-20:30,38,,02/05/2023,20:15,45048,20:15:00
2,2023,5,20:30-20:45,33,,02/05/2023,20:30,45048,20:30:00
2,2023,5,20:45-21:00,34,,02/05/2023,20:45,45048,20:45:00
2,2023,5,21:00-21:15,0,,02/05/2023,21:00,45048,21:00:00
3,2023,5,08:30-08:45,80,,03/05/2023,08:30,45049,08:30:00
3,2023,5,08:45-09:00,57,,03/05/2023,08:45,45049,08:45:00
3,2023,5,09:00-09:15,76,,03/05/2023,09:00,45049,09:00:00
3,2023,5,09:15-09:30,98,,03/05/2023,09:15,45049,09:15:00
3,2023,5,09:30-09:45,113,,03/05/2023,09:30,45049,09:30:00
3,2023,5,09:45-10:00,118,,03/05/2023,09:45,45049,09:45:00
3,2023,5,10:00-10:15,107,,03/05/2023,10:00,45049,10:00:00
3,2023,5,10:15-10:30,114,,03/05/2023,10:15,45049,10:15:00
3,2023,5,10:30-10:45,119,,03/05/2023,10:30,45049,10:30:00
3,2023,5,10:45-11:00,166,,03/05/2023,10:45,45049,10:45:00
3,2023,5,11:00-11:15,153,,03/05/2023,11:00,45049,11:00:00
3,2023,5,11:15-11:30,127,,03/05/2023,11:15,45049,11:15:00
3,2023,5,11:30-11:45,133,,03/05/2023,11:30,45049,11:30:00
3,2023,5,11:45-12:00,107,,03/05/2023,11:45,45049,11:45:00
3,2023,5,12:00-12:15,158,,03/05/2023,12:00,45049,12:00:00
3,2023,5,12:15-12:30,150,,03/05/2023,12:15,45049,12:15:00
3,2023,5,12:30-12:45,156,,03/05/2023,12:30,45049,12:30:00
3,2023,5,12:45-13:00,130,,03/05/2023,12:45,45049,12:45:00
3,2023,5,13:00-13:15,152,,03/05/2023,13:00,45049,13:00:00
3,2023,5,13:15-13:30,198,,03/05/2023,13:15,45049,13:15:00
3,2023,5,13:30-13:45,153,,03/05/2023,13:30,45049,13:30:00
3,2023,5,13:45-14:00,150,,03/05/2023,13:45,45049,13:45:00
3,2023,5,14:00-14:15,128,,03/05/2023,14:00,45049,14:00:00
3,2023,5,14:15-14:30,126,,03/05/2023,14:15,45049,14:15:00
3,2023,5,14:30-14:45,124,,03/05/2023,14:30,45049,14:30:00
3,2023,5,14:45-15:00,116,,03/05/2023,14:45,45049,14:45:00
3,2023,5,15:00-15:15,107,,03/05/2023,15:00,45049,15:00:00
3,2023,5,15:15-15:30,109,,03/05/2023,15:15,45049,15:15:00
3,2023,5,15:30-15:45,99,,03/05/2023,15:30,45049,15:30:00
3,2023,5,15:45-16:00,96,,03/05/2023,15:45,45049,15:45:00
3,2023,5,16:00-16:15,124,,03/05/2023,16:00,45049,16:00:00
3,2023,5,16:15-16:30,113,,03/05/2023,16:15,45049,16:15:00
3,2023,5,16:30-16:45,106,,03/05/2023,16:30,45049,16:30:00
3,2023,5,16:45-17:00,115,,03/05/2023,16:45,45049,16:45:00
3,2023,5,17:00-17:15,97,,03/05/2023,17:00,45049,17:00:00
3,2023,5,17:15-17:30,90,,03/05/2023,17:15,45049,17:15:00
3,2023,5,17:30-17:45,78,,03/05/2023,17:30,45049,17:30:00
3,2023,5,17:45-18:00,85,,03/05/2023,17:45,45049,17:45:00
3,2023,5,18:00-18:15,99,,03/05/2023,18:00,45049,18:00:00
3,2023,5,18:15-18:30,67,,03/05/2023,18:15,45049,18:15:00
3,2023,5,18:30-18:45,86,,03/05/2023,18:30,45049,18:30:00
3,2023,5,18:45-19:00,69,,03/05/2023,18:45,45049,18:45:00
3,2023,5,19:00-19:15,60,,03/05/2023,19:00,45049,19:00:00
3,2023,5,19:15-19:30,63,,03/05/2023,19:15,45049,19:15:00
3,2023,5,19:30-19:45,61,,03/05/2023,19:30,45049,19:30:00
3,2023,5,19:45-20:00,60,,03/05/2023,19:45,45049,19:45:00
3,2023,5,20:00-20:15,53,,03/05/2023,20:00,45049,20:00:00
3,2023,5,20:15-20:30,52,,03/05/2023,20:15,45049,20:15:00
3,2023,5,20:30-20:45,50,,03/05/2023,20:30,45049,20:30:00
3,2023,5,20:45-21:00,39,,03/05/2023,20:45,45049,20:45:00
3,2023,5,21:00-21:15,0,,03/05/2023,21:00,45049,21:00:00
4,2023,5,08:30-08:45,90,,04/05/2023,08:30,45050,08:30:00
4,2023,5,08:45-09:00,28,,04/05/2023,08:45,45050,08:45:00
4,2023,5,09:00-09:15,95,,04/05/2023,09:00,45050,09:00:00
4,2023,5,09:15-09:30,106,,04/05/2023,09:15,45050,09:15:00
4,2023,5,09:30-09:45,109,,04/05/2023,09:30,45050,09:30:00
4,2023,5,09:45-10:00,115,,04/05/2023,09:45,45050,09:45:00
4,2023,5,10:00-10:15,125,,04/05/2023,10:00,45050,10:00:00
4,2023,5,10:15-10:30,107,,04/05/2023,10:15,45050,10:15:00
4,2023,5,10:30-10:45,128,,04/05/2023,10:30,45050,10:30:00
4,2023,5,10:45-11:00,123,,04/05/2023,10:45,45050,10:45:00
4,2023,5,11:00-11:15,119,,04/05/2023,11:00,45050,11:00:00
4,2023,5,11:15-11:30,135,,04/05/2023,11:15,45050,11:15:00
4,2023,5,11:30-11:45,129,,04/05/2023,11:30,45050,11:30:00
4,2023,5,11:45-12:00,123,,04/05/2023,11:45,45050,11:45:00
4,2023,5,12:00-12:15,131,,04/05/2023,12:00,45050,12:00:00
4,2023,5,12:15-12:30,118,,04/05/2023,12:15,45050,12:15:00
4,2023,5,12:30-12:45,116,,04/05/2023,12:30,45050,12:30:00
4,2023,5,12:45-13:00,105,,04/05/2023,12:45,45050,12:45:00
4,2023,5,13:00-13:15,120,,04/05/2023,13:00,45050,13:00:00
4,2023,5,13:15-13:30,131,,04/05/2023,13:15,45050,13:15:00
4,2023,5,13:30-13:45,130,,04/05/2023,13:30,45050,13:30:00
4,2023,5,13:45-14:00,134,,04/05/2023,13:45,45050,13:45:00
4,2023,5,14:00-14:15,113,,04/05/2023,14:00,45050,14:00:00
4,2023,5,14:15-14:30,117,,04/05/2023,14:15,45050,14:15:00
4,2023,5,14:30-14:45,112,,04/05/2023,14:30,45050,14:30:00
4,2023,5,14:45-15:00,127,,04/05/2023,14:45,45050,14:45:00
4,2023,5,15:00-15:15,150,,04/05/2023,15:00,45050,15:00:00
4,2023,5,15:15-15:30,128,,04/05/2023,15:15,45050,15:15:00
4,2023,5,15:30-15:45,107,,04/05/2023,15:30,45050,15:30:00
4,2023,5,15:45-16:00,101,,04/05/2023,15:45,45050,15:45:00
4,2023,5,16:00-16:15,119,,04/05/2023,16:00,45050,16:00:00
4,2023,5,16:15-16:30,101,,04/05/2023,16:15,45050,16:15:00
4,2023,5,16:30-16:45,108,,04/05/2023,16:30,45050,16:30:00
